Company_ID,Company_Name,Foundation_Year,Closing_Year,Duration,Status,Current_Status,Notes,Years, Employee_Number , Revenue , Net_Income , Assets , long_Term_Debt , Total_Liabilities , Holders_Equity , Avg_Stock_Price , Avg_TTM_Net_EPS , Avg_PE_Ratio 
8,BlackBerry,1984,0,0,Active,Active,Switched to cybersecurity,2010,"$13,873.00 ","$14,953.00 ","$2,457.00 ","$10,205.00 ", $-   ,"$2,602.00 ","$7,603.00 ",$59.06 ,$4.99 ,$11.84 
8,BlackBerry,1984,0,0,Active,Active,Switched to cybersecurity,2009,"$12,800.00 ","$11,065.00 ","$1,893.00 ","$8,101.00 ", $-   ,"$2,227.00 ","$5,874.00 ",$57.89 ,$3.95 ,$14.66 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2025, $-   , $-   , $-   , $-   , $-   , $-   , $-   ,$5.31 , $-   ,$21.24 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2024,"$80,361.00 ","$20,798.00 ","$1,382.00 ","$42,363.00 ","$3,158.00 ","$19,913.00 ","$22,450.00 ",$3.96 ,$0.14 ,$36.42 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2023,"$86,689.00 ","$24,090.00 ",$720.00 ,"$43,140.00 ","$3,936.00 ","$20,815.00 ","$22,326.00 ",$3.81 ,$0.59 ,$10.81 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2022,"$86,900.00 ","$26,246.00 ","$4,478.00 ","$45,245.00 ","$4,477.00 ","$22,670.00 ","$22,574.00 ",$4.31 ,$0.45 ,$11.06 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2021,"$87,900.00 ","$26,267.00 ","$1,920.00 ","$47,382.00 ","$5,368.00 ","$26,723.00 ","$20,659.00 ",$4.72 ,($0.20),$4.13 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2020,"$92,039.00 ","$24,962.00 ","($2,882.00)","$41,341.00 ","$5,729.00 ","$27,011.00 ","$14,330.00 ",$3.46 ,($0.04),$24.14 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2019,"$98,322.00 ","$26,113.00 ",$8.00 ,"$43,823.00 ","$4,463.00 ","$26,574.00 ","$17,249.00 ",$4.36 ,($0.07), $-   
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2018,"$103,083.00 ","$26,647.00 ",($402.00),"$46,670.00 ","$3,340.00 ","$28,516.00 ","$18,153.00 ",$4.95 ,($0.18), $-   
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2017,"$101,731.00 ","$26,163.00 ","($1,689.00)","$46,369.00 ","$3,907.00 ","$28,038.00 ","$18,331.00 ",$4.69 ,($0.16), $-   
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2016,"$101,000.00 ","$26,131.00 ",($848.00),"$49,687.00 ","$4,047.00 ","$26,477.00 ","$23,211.00 ",$4.51 ,$0.23 ,$11.02 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2015,"$56,690.00 ","$13,879.00 ","$2,738.00 ","$23,236.00 ","$2,246.00 ","$11,550.00 ","$11,686.00 ",$5.48 ,$0.69 ,$9.87 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2014,"$61,656.00 ","$16,925.00 ","$4,602.00 ","$27,999.00 ","$3,424.00 ","$16,475.00 ","$11,524.00 ",$5.87 ,$0.64 ,$5.13 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2013,"$86,462.00 ","$16,881.00 ",($817.00),"$33,461.00 ","$4,365.00 ","$24,615.00 ","$8,846.00 ",$3.88 ,($0.41), $-   
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2012,"$97,798.00 ","$38,809.00 ","($4,873.00)","$38,517.00 ","$6,542.00 ","$26,368.00 ","$12,150.00 ",$2.45 ,($1.16), $-   
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2011,"$130,050.00 ","$53,844.00 ","($2,072.00)","$50,426.00 ","$5,528.00 ","$31,044.00 ","$19,382.00 ",$4.14 ,$0.25 ,$8.12 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2010,"$129,355.00 ","$56,364.00 ","$1,783.00 ","$51,951.00 ","$5,633.00 ","$32,851.00 ","$19,101.00 ",$6.77 ,$0.55 ,$14.12 
9,Nokia,1865,2014,149,Defunct,Active,Shifted focus to networks,2009,"$123,553.00 ","$57,156.00 ",$363.00 ,"$49,840.00 ","$6,181.00 ","$29,271.00 ","$20,569.00 ",$7.68 ,$0.29 ,$26.48 
10,Enron,1985,2001,16,Defunct,Defunct,,2000,"$20,600.00 ","$100,789.00 ","$1,266.00 ","$65,503.00 ","$8,550.00 ","$28,406.00 ","$11,470.00 ", $-   , $-   , $-   
10,Enron,1985,2001,16,Defunct,Defunct,,1999, $-   ,"$40,112.00 ",$957.00 ,"$33,380.00 ","$7,151.00 ","$6,759.00 ","$9,570.00 ", $-   , $-   , $-   
10,Enron,1985,2001,16,Defunct,Defunct,,1998, $-   ,"$31,260.00 ",$698.00 ,"$29,350.00 ", $-   , $-   ,"$7,048.00 ", $-   , $-   , $-   
10,Enron,1985,2001,16,Defunct,Defunct,,1997, $-   ,"$20,273.00 ",$515.00 ,"$22,552.00 ", $-   , $-   , $-   , $-   , $-   , $-   
10,Enron,1985,2001,16,Defunct,Defunct,,1996, $-   ,"$13,289.00 ",$493.00 ,"$16,137.00 ", $-   , $-   , $-   , $-   , $-   , $-   
11,Woolworth,1879,1997,118,Defunct,Defunct,,2024,"$201,000.00 ","$67,922,000.00 ","$108,000.00 ","$33,936,000.00 ","$16,722,000.00 ","$28,366,000.00 ","$5,408,000.00 ", $-   , $-   , $-   
11,Woolworth,1879,1997,118,Defunct,Defunct,,2023, $-   ,"$64,294,000.00 ","$1,618,000.00 ","$33,648,000.00 ","$15,735,000.00 ","$27,083,000.00 ","$6,425,000.00 ", $-   , $-   , $-   
11,Woolworth,1879,1997,118,Defunct,Defunct,,2022,"$198,000.00 ","$60,849,000.00 ","$7,934,000.00 ","$33,273,000.00 ","$16,763,000.00 ","$27,169,000.00 ","$5,980,000.00 ", $-   , $-   , $-   
11,Woolworth,1879,1997,118,Defunct,Defunct,,2021,"$210,000.00 ","$55,694,000.00 ","$2,074,000.00 ","$39,236,000.00 ","$14,888,000.00 ","$37,497,000.00 ","$1,379,000.00 ", $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2023, $-   ,$8.10 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2022, $-   ,$8.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2021, $-   ,$7.50 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2020,"$10,350.00 ",$7.10 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2016, $-   ,"$5,169,135.00 ","($214,321.00)","$45,000,000,000.00 ","$1,200,000,000.00 ","$6,000,000,000.00 ","$39,000,000,000.00 ", $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2015, $-   ,"$4,968,301.00 ","($4,359,082.00)", $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2014, $-   ,"$4,618,133.00 ","$7,521,731.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2013, $-   ,"$4,680,380.00 ","$1,366,281.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   
12,Yahoo,1994,0,0,Active,Active,Under Apollo Global Management,2012, $-   ,"$4,986,566.00 ","$3,945,479.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2025, $-   , $-   , $-   , $-   , $-   , $-   , $-   ,$4.13 , $-   , $-   
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2024,"$16,800.00 ","$6,221.00 ","($1,335.00)","$8,365.00 ","$2,814.00 ","$7,071.00 ","$1,294.00 ",$11.27 ,($6.10), $-   
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2023,"$20,100.00 ","$6,886.00 ",($13.00),"$10,008.00 ","$2,710.00 ","$7,246.00 ","$2,762.00 ",$14.07 ,($0.56),$3.33 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2022,"$20,500.00 ","$7,107.00 ",($336.00),"$11,543.00 ","$2,866.00 ","$7,976.00 ","$3,567.00 ",$12.79 ,($4.10), $-   
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2021,"$23,300.00 ","$7,038.00 ",($469.00),"$13,223.00 ","$3,596.00 ","$8,566.00 ","$4,657.00 ",$17.53 ,$0.27 ,$10.22 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2020,"$24,700.00 ","$7,022.00 ",$178.00 ,"$14,741.00 ","$4,050.00 ","$8,931.00 ","$5,810.00 ",$14.11 ,$3.73 ,$7.24 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2019,"$27,000.00 ","$9,066.00 ","$1,353.00 ","$15,047.00 ","$3,233.00 ","$9,239.00 ","$5,808.00 ",$23.71 ,$3.21 ,$8.75 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2018,"$32,400.00 ","$9,662.00 ",$361.00 ,"$14,874.00 ","$4,269.00 ","$9,621.00 ","$5,253.00 ",$16.94 ,$0.64 ,$71.09 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2017,"$35,300.00 ","$9,991.00 ",$195.00 ,"$15,946.00 ","$5,235.00 ","$10,439.00 ","$5,507.00 ",$19.81 ,$1.70 ,$14.96 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2016,"$37,600.00 ","$10,771.00 ",($471.00),"$18,051.00 ","$5,305.00 ","$13,090.00 ","$4,961.00 ",$14.39 ,$1.82 ,$8.87 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2015,"$143,600.00 ","$11,465.00 ",$448.00 ,"$25,541.00 ","$6,317.00 ","$16,075.00 ","$9,466.00 ",$15.51 ,$2.03 ,$8.37 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2014,"$147,500.00 ","$12,679.00 ","$1,013.00 ","$27,658.00 ","$6,314.00 ","$16,556.00 ","$11,102.00 ",$17.60 ,$3.52 ,$5.03 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2013,"$143,100.00 ","$20,006.00 ","$1,159.00 ","$29,036.00 ","$6,904.00 ","$16,268.00 ","$12,768.00 ",$13.61 ,$3.65 ,$3.73 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2012,"$147,600.00 ","$20,421.00 ","$1,195.00 ","$30,015.00 ","$7,447.00 ","$18,002.00 ","$12,013.00 ",$9.95 ,$3.54 ,$2.81 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2011,"$139,650.00 ","$21,900.00 ","$1,271.00 ","$30,116.00 ","$7,088.00 ","$17,742.00 ","$12,374.00 ",$11.63 ,$2.98 ,$4.02 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2010,"$136,500.00 ","$21,633.00 ",$585.00 ,"$30,600.00 ","$7,237.00 ","$18,092.00 ","$12,508.00 ",$12.61 ,$1.82 ,$6.99 
13,Xerox Holdings,1906,2018,112,Defunct,Defunct,,2009,"$53,600.00 ","$15,179.00 ",$485.00 ,"$24,032.00 ","$8,276.00 ","$16,841.00 ","$7,191.00 ",$10.64 ,$2.20 ,$4.83 
14,Ninebot Segway Ltd,2012,0,0,Active,Active,,2024, $-   ,"$14,195,808.62 ","$1,084,126.92 ","$15,677,919.00 ","$77,195.68 ","$9,443,496.81 ","$6,156,282.15 ", $-   , $-   , $-   
14,Ninebot Segway Ltd,2012,0,0,Active,Active,,2023, $-   ,"$10,222,083.36 ","$597,994.83 ","$10,849,629.49 ","$71,123.38 ","$5,315,923.67 ","$5,456,715.30 ", $-   , $-   , $-   
14,Ninebot Segway Ltd,2012,0,0,Active,Active,,2022, $-   ,"$10,124,318.05 ","$451,308.10 ","$9,393,676.96 ","$85,957.63 ","$4,447,342.28 ","$4,897,648.29 ", $-   , $-   , $-   
14,Ninebot Segway Ltd,2012,0,0,Active,Active,,2021,"$4,913.00 ","$9,146,053.59 ","$410,598.75 ","$7,672,446.49 ","$109,606.62 ","$3,399,555.41 ","$4,274,779.97 ", $-   , $-   , $-   
15,Jcpenney,1902,2020,118,Defunct,Re_Opened,After bankruptcy restructuring,2020,"$39,000.00 ","$12,625.00 ",($513.00),"$9,442.00 ","$4,668.00 ","$8,133.00 ","$1,309.00 ", $-   , $-   , $-   
15,Jcpenney,1902,2020,118,Defunct,Re_Opened,After bankruptcy restructuring,2019, $-   ,"$12,547.00 ",$1.00 ,"$9,314.00 ","$4,339.00 ","$7,960.00 ","$1,354.00 ", $-   , $-   , $-   
15,Jcpenney,1902,2020,118,Defunct,Re_Opened,After bankruptcy restructuring,2018, $-   ,"$12,506.00 ",($116.00),"$8,413.00 ","$3,780.00 ","$7,034.00 ","$1,379.00 ", $-   , $-   , $-   
15,Jcpenney,1902,2020,118,Defunct,Re_Opened,After bankruptcy restructuring,2017, $-   ,"$12,019.00 ",($255.00),"$7,721.00 ","$3,716.00 ","$6,551.00 ","$1,170.00 ", $-   , $-   , $-   
15,Jcpenney,1902,2020,118,Defunct,Re_Opened,After bankruptcy restructuring,2016, $-   ,"$11,167.00 ",($268.00),"$7,989.00 ","$3,574.00 ","$7,160.00 ",$829.00 , $-   , $-   , $-   
16,Tie Rack,1981,2013,32,Defunct,Defunct,,1998,"$1,500.00 ",$93.00 ,($7.20), $-   , $-   , $-   , $-   , $-   , $-   , $-   
16,Tie Rack,1981,2013,32,Defunct,Defunct,,1997, $-   ,$95.00 ,$2.10 , $-   , $-   , $-   , $-   , $-   , $-   , $-   
16,Tie Rack,1981,2013,32,Defunct,Defunct,,1996, $-   ,$97.00 ,$7.90 , $-   , $-   , $-   , $-   , $-   , $-   , $-   
16,Tie Rack,1981,2013,32,Defunct,Defunct,,1995, $-   ,$96.00 ,$5.20 , $-   , $-   , $-   , $-   , $-   , $-   , $-   
17,Myspace,2003,2008,5,Defunct,Re_Opened,Minimal presence,2018,$150.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
18,Netscape,1994,2003,9,Defunct,Defunct,,1999,"$2,500.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
19,America Online (AOL),1985,2009,26,Defunct,Active,,2014,"$5,600.00 ","$2,500,000,000.00 ","$92,000,000.00 ","$4,400,000,000.00 ","$400,000,000.00 ","$2,000,000,000.00 ","$2,400,000,000.00 ",$43.70 ,$1.12 ,$39.00 
20,Commodore Corp,1954,1994,40,Defunct,Defunct,,2017,"$2,000.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2022, $-   , $-   , $-   , $-   , $-   , $-   , $-   ,$0.10 , $-   , $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2018,"$89,000.00 ","$16,702.00 ",($383.00),"$7,262.00 ","$2,249.00 ","$10,985.00 ","($3,723.00)",$1.90 ,($8.09), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2017,"$140,000.00 ","$22,138.00 ","($2,221.00)","$9,362.00 ","$3,573.00 ","$13,186.00 ","($3,824.00)",$7.86 ,($14.62), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2016,"$178,000.00 ","$25,146.00 ","($1,129.00)","$11,337.00 ","$2,108.00 ","$13,293.00 ","($1,956.00)",$14.96 ,($15.33), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2015,"$196,000.00 ","$31,198.00 ","($1,682.00)","$13,185.00 ","$3,087.00 ","$14,130.00 ",($945.00),$29.18 ,($11.29), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2014,"$226,000.00 ","$36,188.00 ","($1,365.00)","$18,261.00 ","$2,834.00 ","$16,078.00 ","$2,183.00 ",$32.71 ,($15.54), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2013,"$246,000.00 ","$39,854.00 ",($930.00),"$19,340.00 ","$1,943.00 ","$16,168.00 ","$3,172.00 ",$28.95 ,($12.46), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2012,"$264,000.00 ","$41,567.00 ","($3,140.00)","$21,381.00 ","$2,088.00 ","$17,040.00 ","$4,341.00 ",$28.32 ,($27.14), $-   
21,Sears,1893,0,0,Active,Active,Only few stores left,2011,"$280,000.00 ","$42,664.00 ",$133.00 ,"$24,360.00 ","$2,344.00 ","$15,746.00 ","$8,614.00 ",$39.76 ,($1.05),$7.82 
21,Sears,1893,0,0,Active,Active,Only few stores left,2010,"$290,000.00 ","$43,360.00 ",$235.00 ,"$24,808.00 ","$1,698.00 ","$15,373.00 ","$9,435.00 ",$45.94 ,$2.02 ,$23.26 
21,Sears,1893,0,0,Active,Active,Only few stores left,2009,"$291,000.00 ","$46,770.00 ",$53.00 ,"$25,342.00 ","$2,132.00 ","$15,643.00 ","$9,699.00 ",$34.91 ,($0.11), $-   
22,Macy'S,1858,0,0,Active,Active,,2025,"$94,189.00 ","$23,006.00 ",$582.00 ,"$16,402.00 ","$2,773.00 ","$11,850.00 ","$4,552.00 ",$13.09 ,$2.06 ,$6.35 
22,Macy'S,1858,0,0,Active,Active,,2024,"$85,581.00 ","$23,866.00 ",$45.00 ,"$16,246.00 ","$2,998.00 ","$12,211.00 ","$4,035.00 ",$16.65 ,$0.41 ,$171.35 
22,Macy'S,1858,0,0,Active,Active,,2023,"$94,570.00 ","$25,449.00 ","$1,146.00 ","$16,866.00 ","$2,996.00 ","$12,784.00 ","$4,082.00 ",$15.81 ,$3.28 ,$4.86 
22,Macy'S,1858,0,0,Active,Active,,2022,"$88,857.00 ","$25,399.00 ","$1,430.00 ","$17,590.00 ","$3,295.00 ","$13,969.00 ","$3,621.00 ",$19.64 ,$4.96 ,$3.99 
22,Macy'S,1858,0,0,Active,Active,,2021,"$75,711.00 ","$18,097.00 ","($3,944.00)","$17,706.00 ","$4,407.00 ","$15,153.00 ","$2,553.00 ",$16.36 ,($2.33),$4.47 
22,Macy'S,1858,0,0,Active,Active,,2020,"$123,000.00 ","$25,331.00 ",$564.00 ,"$21,172.00 ","$3,621.00 ","$14,795.00 ","$6,377.00 ",$7.27 ,($8.07),$1.83 
22,Macy'S,1858,0,0,Active,Active,,2019,"$130,000.00 ","$25,739.00 ","$1,108.00 ","$19,194.00 ","$4,708.00 ","$12,758.00 ","$6,436.00 ",$17.30 ,$3.37 ,$5.10 
22,Macy'S,1858,0,0,Active,Active,,2018,"$130,000.00 ","$25,641.00 ","$1,566.00 ","$19,583.00 ","$5,861.00 ","$13,850.00 ","$5,733.00 ",$24.61 ,$5.30 ,$4.63 
22,Macy'S,1858,0,0,Active,Active,,2017,"$148,300.00 ","$26,564.00 ",$627.00 ,"$19,851.00 ","$6,562.00 ","$15,529.00 ","$4,322.00 ",$17.91 ,$2.08 ,$8.78 
22,Macy'S,1858,0,0,Active,Active,,2016,"$157,900.00 ","$27,079.00 ","$1,072.00 ","$20,576.00 ","$6,995.00 ","$16,323.00 ","$4,253.00 ",$25.76 ,$2.77 ,$9.52 
22,Macy'S,1858,0,0,Active,Active,,2015,"$166,900.00 ","$28,105.00 ","$1,526.00 ","$21,330.00 ","$7,233.00 ","$15,952.00 ","$5,378.00 ",$40.70 ,$4.10 ,$9.92 
22,Macy'S,1858,0,0,Active,Active,,2014,"$172,500.00 ","$27,931.00 ","$1,486.00 ","$21,620.00 ","$6,714.00 ","$15,371.00 ","$6,249.00 ",$36.30 ,$4.01 ,$9.05 
22,Macy'S,1858,0,0,Active,Active,,2013,"$175,700.00 ","$27,686.00 ","$1,335.00 ","$20,991.00 ","$6,806.00 ","$14,940.00 ","$6,051.00 ",$28.09 ,$3.43 ,$8.18 
22,Macy'S,1858,0,0,Active,Active,,2012,"$171,000.00 ","$26,405.00 ","$1,256.00 ","$22,095.00 ","$6,655.00 ","$16,162.00 ","$5,933.00 ",$22.90 ,$3.08 ,$7.44 
22,Macy'S,1858,0,0,Active,Active,,2011,"$166,000.00 ","$25,003.00 ",$847.00 ,"$20,631.00 ","$6,971.00 ","$15,101.00 ","$5,530.00 ",$16.15 ,$2.33 ,$6.92 
22,Macy'S,1858,0,0,Active,Active,,2010,"$161,000.00 ","$23,489.00 ",$329.00 ,"$21,300.00 ","$8,456.00 ","$16,647.00 ","$4,653.00 ",$12.23 ,$1.22 ,$10.38 
22,Macy'S,1858,0,0,Active,Active,,2009,"$167,000.00 ","$24,892.00 ","($4,775.00)","$22,145.00 ","$8,733.00 ","$17,499.00 ","$4,646.00 ",$10.48 ,$0.46 ,$22.78 
23,Hitachi,1910,0,0,Active,Active,,2020,"$28,111.00 ","$78,500,000,000.00 ","$2,270,000,000.00 ","$87,500,000,000.00 ","$18,200,000,000.00 ","$55,000,000,000.00 ","$32,500,000,000.00 ",$45.80 ,$2.31 ,$19.80 
24,Polaroid,1937,2001,64,Defunct,Re_Opened,Relaunched under new brand,2023,"$21,000.00 ","$1,200,000,000.00 ","$99,490,000.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   
25,Nike Fuelband,2012,2014,2,Defunct,Defunct,"Product, not company",2024,"$79,000.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
26,Toshiba,1875,0,0,Active,Active,,2020,"$116,224.00 ","$31,200,000,000.00 ","$1,320,000,000.00 ","$34,800,000,000.00 ","$6,100,000,000.00 ","$19,700,000,000.00 ","$15,100,000,000.00 ",$34.70 ,$3.14 ,$11.10 
27,Radioshack,1921,2015,94,Defunct,Defunct,Minimal presence today,2014,$747.00 ,"$705,250.00 ","($117,850.00)","$1,237,650.00 ","$635,150.00 ","$1,232,850.00 ","$4,800.00 ", $-   , $-   , $-   
27,Radioshack,1921,2015,94,Defunct,Defunct,Minimal presence today,2013, $-   ,"$968,125.00 ","($48,950.00)","$1,769,250.00 ","$527,400.00 ","$1,352,150.00 ","$417,100.00 ", $-   , $-   , $-   
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2025, $-   , $-   , $-   , $-   , $-   , $-   , $-   ,$424.16 , $-   ,$46.00 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2024,"$21,000.00 ","$10,817.00 ","$1,577.00 ","$14,595.00 ","$5,675.00 ","$12,876.00 ","$1,719.00 ",$410.81 ,$8.75 ,$46.83 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2023,"$21,000.00 ","$9,978.00 ","$1,709.00 ","$13,336.00 ","$4,705.00 ","$12,597.00 ",$739.00 ,$286.23 ,$9.16 ,$31.46 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2022,"$20,000.00 ","$9,112.00 ","$1,363.00 ","$12,814.00 ","$6,013.00 ","$12,683.00 ",$131.00 ,$226.41 ,$7.24 ,$31.26 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2021,"$18,700.00 ","$8,171.00 ","$1,245.00 ","$12,189.00 ","$5,688.00 ","$12,212.00 ",($23.00),$217.58 ,$6.70 ,$32.42 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2020,"$18,000.00 ","$7,414.00 ",$949.00 ,"$10,876.00 ","$5,163.00 ","$11,417.00 ",($541.00),$141.45 ,$4.98 ,$28.54 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2019,"$17,000.00 ","$7,887.00 ",$868.00 ,"$10,642.00 ","$5,113.00 ","$11,325.00 ",($683.00),$148.12 ,$5.66 ,$26.34 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2018,"$16,000.00 ","$7,343.00 ",$966.00 ,"$9,409.00 ","$5,289.00 ","$10,685.00 ","($1,276.00)",$106.56 ,$0.95 ,$4.71 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2017,"$15,000.00 ","$6,380.00 ",($155.00),"$8,208.00 ","$4,419.00 ","$9,935.00 ","($1,727.00)",$77.92 ,$2.56 ,$15.26 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2016,"$14,000.00 ","$6,038.00 ",$560.00 ,"$8,463.00 ","$4,392.00 ","$9,415.00 ",($952.00),$65.84 ,$3.11 ,$21.18 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2015,"$14,000.00 ","$5,695.00 ",$610.00 ,"$8,346.00 ","$4,345.00 ","$8,442.00 ",($96.00),$55.80 ,$3.28 ,$18.38 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2014,"$15,000.00 ","$5,881.00 ","$1,299.00 ","$10,423.00 ","$3,396.00 ","$7,657.00 ","$2,766.00 ",$54.68 ,$5.22 ,$10.78 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2013,"$21,000.00 ","$6,227.00 ","$1,099.00 ","$11,851.00 ","$2,457.00 ","$8,162.00 ","$3,689.00 ",$51.04 ,$3.69 ,$13.95 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2012,"$22,000.00 ","$6,269.00 ",$881.00 ,"$12,679.00 ","$1,859.00 ","$9,389.00 ","$3,290.00 ",$41.33 ,$2.46 ,$16.97 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2011,"$23,000.00 ","$8,203.00 ","$1,158.00 ","$13,929.00 ","$1,130.00 ","$8,655.00 ","$5,274.00 ",$35.39 ,$4.44 ,$8.32 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2010,"$51,000.00 ","$7,617.00 ",$633.00 ,"$25,577.00 ","$2,098.00 ","$14,590.00 ","$10,987.00 ",$24.80 ,$3.58 ,$7.73 
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2009,"$53,000.00 ","$6,947.00 ",($51.00),"$25,603.00 ","$3,365.00 ","$15,720.00 ","$9,883.00 ",$24.73 ,($0.14), $-   
29,Borders,1971,2011,40,Defunct,Defunct,,2023,$170.00 , $-   ,"$1,060.00 ","$295,841.00 ", $-   ,$156.00 ,"$295,685.00 ", $-   , $-   , $-   
29,Borders,1971,2011,40,Defunct,Defunct,,2022, $-   , $-   ,"($1,359.00)","$296,527.00 ", $-   ,$565.00 ,"$295,962.00 ", $-   , $-   , $-   
29,Borders,1971,2011,40,Defunct,Defunct,,2021, $-   , $-   ,"($1,023.00)","$293,665.00 ",$13.00 ,$125.00 ,"$293,540.00 ", $-   , $-   , $-   
29,Borders,1971,2011,40,Defunct,Defunct,,2020, $-   , $-   ,"($1,002.00)","$294,801.00 ",$137.00 ,$240.00 ,"$294,561.00 ", $-   , $-   , $-   
30,Palm,1992,2011,19,Defunct,Defunct,,2009,$939.00 ,$735.90 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2025, $-   , $-   , $-   , $-   , $-   , $-   , $-   ,$24.89 , $-   ,$20.20 
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2024,"$113,000.00 ","$89,843.00 ","$6,697.00 ","$235,342.00 ","$14,201.00 ","$181,825.00 ","$53,517.00 ",$18.62 ,$1.16 ,$16.11 
